                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    469,                0.43547,                0.22245,                0.78455,                0.75126,                0.63725,                0.69943,                0.43393,                  1.345,                 1.2164,                 1.1982,              0.0007336,              0.0007336,              0.0007336
                    470,                0.43071,                 0.2207,                0.78357,                0.75137,                0.63638,                0.69929,                0.43388,                 1.3452,                 1.2176,                 1.1984,              0.0007138,              0.0007138,              0.0007138
                    471,                0.42648,                 0.2196,                0.78494,                0.75119,                0.63619,                 0.6993,                0.43379,                 1.3451,                 1.2177,                 1.1986,               0.000694,               0.000694,               0.000694
                    472,                 0.4248,                0.21929,                0.78439,                0.75228,                0.63624,                0.69949,                0.43402,                  1.345,                 1.2176,                 1.1987,              0.0006742,              0.0006742,              0.0006742
                    473,                0.42454,                0.21841,                0.78246,                0.72869,                0.65714,                0.69947,                  0.434,                  1.345,                 1.2179,                 1.1991,              0.0006544,              0.0006544,              0.0006544
                    474,                0.42137,                0.21641,                0.78215,                0.75352,                  0.635,                0.69914,                0.43393,                  1.345,                 1.2182,                 1.1993,              0.0006346,              0.0006346,              0.0006346
                    475,                0.42185,                0.21703,                0.78235,                0.75323,                0.63514,                0.69906,                0.43388,                 1.3451,                 1.2187,                 1.1996,              0.0006148,              0.0006148,              0.0006148
                    476,                0.42772,                 0.2197,                0.78385,                0.72574,                0.65731,                0.69898,                0.43387,                 1.3447,                 1.2186,                  1.199,               0.000595,               0.000595,               0.000595
                    477,                0.41899,                0.21557,                0.78174,                0.72621,                0.65731,                0.69883,                0.43365,                 1.3446,                 1.2204,                 1.1992,              0.0005752,              0.0005752,              0.0005752
                    478,                0.41819,                0.21653,                0.78163,                 0.7278,                0.65724,                0.69915,                0.43385,                 1.3447,                 1.2202,                 1.1995,              0.0005554,              0.0005554,              0.0005554
                    479,                 0.4241,                0.21812,                0.78192,                0.72711,                0.65655,                0.69886,                 0.4336,                 1.3447,                 1.2214,                 1.1996,              0.0005356,              0.0005356,              0.0005356
                    480,                0.41806,                0.21577,                0.78287,                0.72712,                0.65671,                0.69891,                0.43365,                 1.3445,                  1.222,                 1.1999,              0.0005158,              0.0005158,              0.0005158
                    481,                0.41534,                0.21498,                0.78342,                0.72718,                0.65656,                0.69892,                0.43388,                 1.3446,                 1.2221,                 1.2001,               0.000496,               0.000496,               0.000496
                    482,                0.41578,                0.21433,                0.78313,                0.72724,                0.65617,                0.69903,                0.43384,                 1.3442,                 1.2237,                 1.2001,              0.0004762,              0.0004762,              0.0004762
                    483,                0.41049,                0.21275,                0.78359,                0.72776,                 0.6561,                 0.6991,                0.43388,                 1.3443,                 1.2242,                 1.2004,              0.0004564,              0.0004564,              0.0004564
                    484,                0.41666,                0.21544,                0.78249,                0.72781,                0.65643,                0.69925,                0.43407,                 1.3441,                 1.2253,                 1.2004,              0.0004366,              0.0004366,              0.0004366
                    485,                0.41651,                0.21438,                0.78324,                0.72771,                 0.6566,                0.69916,                0.43388,                  1.344,                 1.2257,                 1.2006,              0.0004168,              0.0004168,              0.0004168
                    486,                0.41344,                0.21315,                0.78216,                0.72846,                 0.6567,                 0.6992,                0.43379,                 1.3438,                 1.2255,                 1.2008,               0.000397,               0.000397,               0.000397
                    487,                  0.413,                0.21309,                0.78344,                0.72793,                0.65675,                0.69949,                0.43401,                 1.3436,                 1.2259,                 1.2011,              0.0003772,              0.0003772,              0.0003772
                    488,                0.41081,                0.21282,                0.78224,                0.72865,                0.65677,                0.70002,                0.43391,                 1.3437,                 1.2271,                 1.2013,              0.0003574,              0.0003574,              0.0003574
                    489,                   0.41,                0.21179,                0.78225,                0.72858,                0.65643,                0.69941,                0.43369,                 1.3434,                 1.2268,                 1.2014,              0.0003376,              0.0003376,              0.0003376
                    490,                0.40939,                0.21226,                 0.7827,                0.72877,                0.65666,                    0.7,                0.43382,                 1.3431,                 1.2268,                 1.2014,              0.0003178,              0.0003178,              0.0003178
                    491,                0.39857,                0.20079,                0.77339,                0.72909,                0.65688,                0.69949,                0.43372,                 1.3427,                 1.2268,                 1.2017,               0.000298,               0.000298,               0.000298
                    492,                0.38578,                0.19633,                0.77253,                0.72814,                0.65724,                0.69929,                 0.4336,                 1.3429,                 1.2263,                  1.202,              0.0002782,              0.0002782,              0.0002782
                    493,                0.37389,                0.19192,                0.77225,                0.72793,                0.65747,                0.69922,                0.43354,                 1.3427,                 1.2264,                 1.2022,              0.0002584,              0.0002584,              0.0002584
                    494,                0.36915,                0.19124,                0.77089,                0.72828,                0.65745,                0.69921,                0.43364,                  1.343,                 1.2258,                 1.2028,              0.0002386,              0.0002386,              0.0002386
                    495,                0.36623,                0.18873,                0.77028,                0.72716,                0.65755,                0.69918,                0.43401,                 1.3428,                 1.2264,                 1.2029,              0.0002188,              0.0002188,              0.0002188
                    496,                0.36648,                0.19019,                0.77089,                0.72688,                0.65676,                0.69894,                0.43419,                 1.3433,                 1.2273,                 1.2034,               0.000199,               0.000199,               0.000199
                    497,                0.35988,                0.18673,                0.76974,                0.72699,                0.65787,                0.69885,                0.43403,                 1.3433,                 1.2262,                 1.2037,              0.0001792,              0.0001792,              0.0001792
                    498,                0.36595,                0.18903,                0.77249,                0.72672,                0.65787,                0.69867,                0.43377,                 1.3434,                 1.2279,                  1.204,              0.0001594,              0.0001594,              0.0001594
                    499,                0.36156,                 0.1876,                0.77094,                0.72655,                0.65888,                0.69888,                0.43414,                 1.3433,                 1.2279,                 1.2043,              0.0001396,              0.0001396,              0.0001396
                    500,                0.35939,                 0.1863,                0.77034,                0.72658,                0.65879,                0.69895,                0.43362,                 1.3432,                 1.2276,                 1.2043,              0.0001198,              0.0001198,              0.0001198
